Source,Target,Weight
5,76,0.7649981343435596
5,77,0.7649981343435596
5,78,0.25499937811451984
6,7,0.9805806756909202
6,8,0.9392259459566807
6,9,0.9513029883089882
6,10,0.9805806756909202
6,11,0.8006407690254358
6,12,0.9805806756909202
6,13,0.9922778767136676
6,14,0.9805806756909202
6,15,0.9805806756909202
6,16,0.9805806756909202
6,17,0.9805806756909202
6,18,0.9428518022706394
6,19,0.9428518022706394
6,20,0.9428518022706394
6,21,0.9428518022706394
6,22,0.9428518022706394
6,23,0.7445123521701549
6,24,0.910446300911537
6,25,0.7728058346689829
6,26,0.9302605094190634
6,27,0.4003203845127179
6,28,0.7892336801579233
6,30,0.8770580193070294
6,31,0.9805806756909202
6,32,0.8770580193070294
6,33,0.9805806756909202
6,34,0.9805806756909202
6,35,0.9805806756909202
6,36,0.9805806756909202
6,37,0.8770580193070294
6,38,0.9805806756909202
6,40,0.9805806756909202
6,41,0.8770580193070294
6,42,0.9805806756909202
6,43,0.9805806756909202
6,44,0.8770580193070294
6,45,0.5661385170722979
6,46,0.9805806756909202
6,47,0.9805806756909202
6,48,0.8770580193070294
6,49,0.5929648791252351
6,50,0.5929648791252351
6,51,0.9012958545930584
6,52,0.5929648791252351
6,53,0.5929648791252351
6,54,0.9012958545930584
6,55,0.5929648791252351
6,56,0.9012958545930584
6,57,0.5929648791252351
6,58,0.4940861906694853
6,59,0.4940861906694853
6,60,0.8408409924953906
6,62,0.9805806756909202
6,63,0.9805806756909202
6,64,0.9805806756909202
6,65,0.9805806756909202
6,66,0.8320502943378437
6,67,0.9805806756909202
6,68,0.9805806756909202
6,69,0.9805806756909202
6,70,0.9805806756909202
6,71,0.9805806756909202
6,72,0.9805806756909202
6,73,0.9805806756909202
6,74,0.6933752452815364
6,75,0.9805806756909202
6,76,0.9805806756909202
6,77,0.9805806756909202
7,8,0.9578262852211514
7,9,0.9701425001453319
7,10,1.0
7,11,0.8164965809277261
7,12,1.0
7,13,0.9486832980505138
7,14,1.0
7,15,1.0
7,16,1.0
7,17,1.0
7,18,0.961523947640823
7,19,0.961523947640823
7,20,0.961523947640823
7,21,0.961523947640823
7,22,0.961523947640823
7,23,0.7592566023652966
7,24,0.9284766908852592
7,25,0.7881104062391007
7,26,0.9486832980505138
7,27,0.4082482904638631
7,28,0.8048635871819794
7,30,0.8944271909999161
7,31,1.0
7,32,0.8944271909999161
7,33,1.0
7,34,1.0
7,35,1.0
7,36,1.0
7,37,0.8944271909999161
7,38,1.0
7,40,1.0
7,41,0.8944271909999161
7,42,1.0
7,43,1.0
7,44,0.8944271909999161
7,45,0.5773502691896258
7,46,1.0
7,47,1.0
7,48,0.8944271909999161
7,49,0.604707897906952
7,50,0.604707897906952
7,51,0.919145030018058
7,52,0.604707897906952
7,53,0.604707897906952
7,54,0.919145030018058
7,55,0.604707897906952
7,56,0.919145030018058
7,57,0.604707897906952
7,58,0.5038710255240861
7,59,0.5038710255240861
7,60,0.8574929257125443
7,62,1.0
7,63,1.0
7,64,1.0
7,65,1.0
7,66,0.7071067811865476
7,67,1.0
7,68,1.0
7,69,1.0
7,70,1.0
7,71,1.0
7,72,1.0
7,73,1.0
7,74,0.7071067811865476
7,75,1.0
7,76,1.0
7,77,1.0
8,9,0.9292279870493635
8,10,0.9578262852211514
8,11,0.7820618870057751
8,12,0.9578262852211514
8,13,0.9086737992230739
8,14,0.9578262852211514
8,15,0.9578262852211514
8,16,0.9578262852211514
8,17,0.9578262852211514
8,18,0.9209729109199865
8,19,0.9209729109199865
8,20,0.9209729109199865
8,21,0.9209729109199865
8,22,0.9209729109199865
8,23,0.727235930973185
8,24,0.9960377053144616
