8.210164557436444577e-02
1.030152636204638428e-01
1.600337773343006031e-01
1.579904879843129217e-01
1.800097389928883851e-01
1.385671492675764893e-01
9.741714861629272026e-02
1.752554029271939096e-01
1.531936917561121103e-01
1.299442470424271578e-01
1.379762234952894573e-01
1.212853177342197719e-01
1.627402117428613793e-01
1.647396320205648246e-01
1.737544210796292954e-01
1.443762735309905287e-01
1.896632623037679544e-01
1.899130238434756923e-01
2.208223495959918126e-01
1.379659860019560036e-01
1.724405231975302544e-01
1.234972466252886591e-01
6.987364784379823668e-02
1.375606578838458605e-01
1.743257926604993568e-01
9.744166220060866690e-02
1.607900229546395943e-01
1.183912454264005182e-01
4.194453457575566396e-02
1.306417603491780710e-01
1.229659694808610121e-01
7.899110753142342400e-02
8.003261862660902837e-02
1.716238017932388005e-01
8.128330314877099672e-02
1.366090611019565026e-01
1.633678855026346743e-01
1.220556022924108447e-01
1.281568377810635428e-01
1.747081395850103580e-01
1.395511938992005652e-01
1.359144540362376974e-01
1.435295239135094547e-01
1.787006284881425544e-01
6.854857676330318450e-02
1.478117112997482108e-01
1.389422781710857591e-01
2.126267164264590004e-01
7.117935506431471993e-02
1.734303115736705037e-01
1.691614141743997268e-01
1.515131687432805518e-01
7.730402440587696988e-02
1.920567881818849854e-01
1.548420896871441632e-01
8.004300367292163654e-02
1.638433418018682142e-01
8.914148369628038804e-02
1.516208586953272652e-01
1.179810382008336378e-01
1.412042840847134717e-01
1.439251564576031484e-01
4.575719106558539390e-02
9.665478269268333589e-02
1.492685838266074316e-01
9.889586853160056701e-02
1.754747725149420068e-01
2.224532768522053949e-01
1.481758107127613966e-01
1.294706258290520551e-01
1.321778123206102662e-01
1.319666945582591011e-01
1.049157868398895993e-01
1.395418628411032036e-01
1.386068271717912359e-01
1.655174758328916695e-01
1.235138866345271563e-01
8.933080232805069854e-02
8.087431691062978156e-02
1.964279262801897630e-01
1.235426421485624343e-01
1.740482743053688719e-01
